ID,ID2,OBJECTID,GISJOIN,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,SHAPE_AREA,SHAPE_LEN,AreaI,Geo_FIPS,Area Name,Qualifying Area Name,Land Area,Summary Level,FIPS,State FIPS,County FIPS,Total Population,Total Area in Square Miles,"Urban Population of Places With 2,500 People and Over","Urban Population of Cities With 25,000 People and Over",White Population,White: Male,White: Female,Colored Population,Colored: Male,Colored: Female,Free Colored Population,Free Colored: Male,Free Colored: Female,Slave Population,Slave: Male,Slave: Female,Percent Pop Urban,Percent Pop Place or Town,Percent Pop Slave ,Percent Pop Free of Color
"19002","66779","909","3700490","1860",Craven,"370","0490","47","490",CRAVEN,North Carolina,2806837536.53,1057459.5011,2806908252.48786,"3700490",Craven County                 ,"Craven County, North Carolina","1083.726","050","3700490","370","0490","16268","1083.72603281647","5432","0","8747","4314","4433","7521","3656","3865","1332","598","734","6189","3058","3131",0,33.3907056798623,38.0440127858372,8.18785345463487
"19003","66780","910","3700510","1860",Cumberland,"370","0510","47","510",CUMBERLAND,North Carolina,2361889534.49,274769.381346,2362101784.8661,"3700510",Cumberland County             ,"Cumberland County, North Carolina","911.9306","050","3700510","370","0510","16369","911.930648586094","4790","0","9554","4670","4884","6815","3483","3332","985","461","524","5830","3022","2808",0,29.2626305821981,35.6161036104832,6.01747205082778
"19004","66781","911","3700530","1860",Currituck,"370","0530","47","530",CURRITUCK,North Carolina,852847125.204,1141933.72997,852849982.624759,"3700530",Currituck County              ,"Currituck County, North Carolina","329.2861","050","3700530","370","0530","7415","329.286116338208","0","0","4669","2294","2375","2746","1476","1270","223","103","120","2523","1373","1150",0,0,34.0256237356709,3.0074173971679
"19005","66782","912","3700570","1860",Davidson,"370","0570","47","570",DAVIDSON,North Carolina,1526750648.09,227650.773774,1526738930.68745,"3700570",Davidson County               ,"Davidson County, North Carolina","589.4817","050","3700570","370","0570","16601","589.481721482198","0","0","13376","6714","6662","3225","1555","1670","149","73","76","3076","1482","1594",0,0,18.5290042768508,0.897536292994398
"19006","66783","913","3700590","1860",Davie,"370","0590","47","590",DAVIE,North Carolina,691237222.736,145627.136781,691237103.137838,"3700590",Davie County                  ,"Davie County, North Carolina","266.8882","050","3700590","370","0590","8494","266.888184079533","0","0","6001","3019","2982","2493","1223","1270","101","55","46","2392","1168","1224",0,0,28.1610548622557,1.189074640923
"19007","66784","914","3700610","1860",Duplin,"370","0610","47","610",DUPLIN,North Carolina,2121503303.04,203497.035887,2121503196.62047,"3700610",Duplin County                 ,"Duplin County, North Carolina","819.1170","050","3700610","370","0610","15784","819.117005629375","0","0","8289","4118","4171","7495","3710","3785","371","175","196","7124","3535","3589",0,0,45.1343132285859,2.35048150025342
"19008","66785","915","3700650","1860",Edgecombe,"370","0650","47","650",EDGECOMBE,North Carolina,1414371889.37,182577.471027,1414400932.55726,"3700650",Edgecombe County              ,"Edgecombe County, North Carolina","546.0920","050","3700650","370","0650","17376","546.092040114666","0","0","6879","3395","3484","10497","5422","5075","389","184","205","10108","5238","4870",0,0,58.1721915285451,2.23872007366482
"19009","66786","916","3700670","1860",Forsyth,"370","0670","47","670",FORSYTH,North Carolina,975451351.398,141486.981382,975462993.0416,"3700670",Forsyth County                ,"Forsyth County, North Carolina","376.6239","050","3700670","370","0670","12692","376.623872774235","0","0","10710","5261","5449","1982","1008","974","218","93","125","1764","915","849",0,0,13.8985187519697,1.71761739678538
"19010","66787","2086","3700690","1860",Franklin,"370","0690","47","690",FRANKLIN,North Carolina,1220306276.12,162506.754339,1220242961.00788,"3700690",Franklin County               ,"Franklin County, North Carolina","471.1629","050","3700690","370","0690","14107","471.162887851182","0","0","6465","3224","3241","7642","3814","3828","566","280","286","7076","3534","3542",0,0,50.1594952860282,4.01219252853193
"19011","66788","2002","3700710","1860",Gaston,"370","0710","47","710",GASTON,North Carolina,953671607.959,151702.11857,953671548.069618,"3700710",Gaston County                 ,"Gaston County, North Carolina","368.2147","050","3700710","370","0710","9307","368.214666809971","0","0","6997","3418","3579","2310","1130","1180","111","53","58","2199","1077","1122",0,0,23.6273772429354,1.19265069302675
"19012","66789","917","3700730","1860",Gates,"370","0730","47","730",GATES,North Carolina,893838902.776,135446.58274,893837811.110535,"3700730",Gates County                  ,"Gates County, North Carolina","345.1131","050","3700730","370","0730","8443","345.113130160005","0","0","4181","2078","2103","4262","2064","2198","361","166","195","3901","1898","2003",0,0,46.2039559398318,4.27573137510364
"19013","66790","918","3700770","1860",Granville,"370","0770","47","770",GRANVILLE,North Carolina,1942457933.1,193566.214316,1942526493.89749,"3700770",Granville County              ,"Granville County, North Carolina","749.9872","050","3700770","370","0770","23396","749.987201736588","0","0","11187","5567","5620","12209","6047","6162","1123","540","583","11086","5507","5579",0,0,47.3841682338861,4.7999658061207
"19014","66791","919","3700790","1860",Greene,"370","0790","47","790",GREENE,North Carolina,742459444.944,123492.943316,742457211.058736,"3700790",Greene County                 ,"Greene County, North Carolina","286.6652","050","3700790","370","0790","7925","286.66519466282","0","0","3824","1889","1935","4101","2082","2019","154","75","79","3947","2007","1940",0,0,49.8044164037855,1.94321766561514
"19015","66792","920","3700810","1860",Guilford,"370","0810","47","810",GUILFORD,North Carolina,1703451611.31,166229.343883,1703451576.06647,"3700810",Guilford County               ,"Guilford County, North Carolina","657.7063","050","3700810","370","0810","20056","657.70634487882","0","0","15738","7961","7777","4318","2147","2171","693","355","338","3625","1792","1833",0,0,18.074391703231,3.4553250897487
"19016","66793","921","3700830","1860",Halifax,"370","0830","47","830",HALIFAX,North Carolina,1894185847.75,270471.79903,1894185672.28717,"3700830",Halifax County                ,"Halifax County, North Carolina","731.3492","050","3700830","370","0830","19442","731.34924536352","0","0","6641","3316","3325","12801","6353","6448","2452","1209","1243","10349","5144","5205",0,0,53.2301203579879,12.611871206666
"19017","66794","922","3700850","1860",Harnett,"370","0850","47","850",HARNETT,North Carolina,1529514889.49,175327.950581,1529533604.51514,"3700850",Harnett County                ,"Harnett County, North Carolina","590.5490","050","3700850","370","0850","8039","590.549001054735","0","0","5352","2704","2648","2687","1353","1334","103","61","42","2584","1292","1292",0,0,32.1433014056475,1.28125388729942
"19018","66795","923","3700870","1860",Haywood,"370","0870","47","870",HAYWOOD,North Carolina,1436497136.21,203585.328956,1436497164.54486,"3700870",Haywood County                ,"Haywood County, North Carolina","554.6346","050","3700870","370","0870","5801","554.634645687998","0","0","5474","2686","2788","327","165","162","14","7","7","313","158","155",0,0,5.39562144457852,0.241337700396483
"19019","66796","2087","3700890","1860",Henderson,"370","0890","47","890",HENDERSON,North Carolina,1819386025.82,248561.191446,1819386543.71658,"3700890",Henderson County              ,"Henderson County, North Carolina","702.4689","050","3700890","370","0890","10448","702.468872623532","0","0","8981","4524","4457","1467","757","710","85","46","39","1382","711","671",0,0,13.2274119448698,0.813552833078101
"19020","66797","924","3700910","1860",Hertford,"370","0910","47","910",HERTFORD,North Carolina,927917897.76,177086.06208,927917496.973801,"3700910",Hertford County               ,"Hertford County, North Carolina","358.2711","050","3700910","370","0910","9504","358.271103699877","0","0","3947","1954","1993","5557","2811","2746","1112","529","583","4445","2282","2163",0,0,46.7697811447811,11.7003367003367
"19021","66798","925","3700950","1860",Hyde,"370","0950","47","950",HYDE,North Carolina,2042021589.02,972056.432208,2041996941.26569,"3700950",Hyde County                   ,"Hyde County, North Carolina","788.4289","050","3700950","370","0950","7732","788.428944245233","0","0","4682","2419","2263","3048","1640","1408","257","136","121","2791","1504","1287",0,0,36.0967408173823,3.32384893947232
"19022","66799","926","3700970","1860",Iredell,"370","0970","47","970",IREDELL,North Carolina,1546250414.24,195369.469401,1546250532.29537,"3700970",Iredell County                ,"Iredell County, North Carolina","597.0106","050","3700970","370","0970","15347","597.010623292708","0","0","11141","5354","5787","4206","2125","2081","29","13","16","4177","2112","2065",0,0,27.2170456766795,0.188962012119632
"19023","66800","2003","3700990","1860",Jackson,"370","0990","47","990",JACKSON,North Carolina,2079690124.77,283356.570944,2079691914.63163,"3700990",Jackson County                ,"Jackson County, North Carolina","802.9728","050","3700990","370","0990","5515","802.972847224676","0","0","4179","2157","2022","274","138","136","6","3","3","268","135","133",0,0,4.85947416137806,0.108794197642792
"19024","66801","927","3701010","1860",Johnston,"370","1010","47","1010",JOHNSTON,North Carolina,2061111063.22,202025.815264,2061110834.99798,"3701010",Johnston County               ,"Johnston County, North Carolina","795.7994","050","3701010","370","1010","15656","795.799431448027","0","0","10545","5269","5276","5111","2604","2507","195","100","95","4916","2504","2412",0,0,31.4001021972407,1.24552887072049
"19025","66802","928","3701030","1860",Jones,"370","1030","47","1030",JONES,North Carolina,1225569797.11,214651.744216,1225568913.39872,"3701030",Jones County                  ,"Jones County, North Carolina","473.1951","050","3701030","370","1030","5730","473.195144669363","0","0","2204","1126","1078","3526","1795","1731","113","61","52","3413","1734","1679",0,0,59.5636998254799,1.97207678883072
"19026","66803","929","3701070","1860",Lenoir,"370","1070","47","1070",LENOIR,North Carolina,1041411313.63,166997.784741,1041411899.78715,"3701070",Lenoir County                 ,"Lenoir County, North Carolina","402.0912","050","3701070","370","1070","10220","402.091156599569","0","0","4902","2465","2437","5318","2644","2674","178","95","83","5140","2549","2591",0,0,50.293542074364,1.74168297455969
"19027","66804","930","3701090","1860",Lincoln,"370","1090","47","1090",LINCOLN,North Carolina,795207490.629,137696.066411,795207748.217842,"3701090",Lincoln County                ,"Lincoln County, North Carolina","307.0313","050","3701090","370","1090","8195","307.031328984829","0","0","5999","2971","3028","2196","1130","1066","81","41","40","2115","1089","1026",0,0,25.8084197681513,0.988407565588774
"19028","66805","931","3701110","1860",Mcdowell,"370","1110","47","1110",MCDOWELL,North Carolina,1267699837.63,200477.437112,1267698561.87753,"3701110",Mcdowell County               ,"Mcdowell County, North Carolina","489.4616","050","3701110","370","1110","7120","489.461644272893","0","0","5542","2767","2775","1578","793","785","273","133","140","1305","660","645",0,0,18.3286516853933,3.83426966292135
"19029","66806","932","3701130","1860",Macon,"370","1130","47","1130",MACON,North Carolina,2176464717.67,308981.764003,2176465017.90379,"3701130",Macon County                  ,"Macon County, North Carolina","840.3377","050","3701130","370","1130","6004","840.337726479713","0","0","5315","2704","2611","634","326","308","115","64","51","519","262","257",0,0,8.64423717521652,1.91538974017322
"19030","66807","933","3701150","1860",Madison,"370","1150","47","1150",MADISON,North Carolina,1169603159.27,200226.371922,1169603181.77361,"3701150",Madison County                ,"Madison County, North Carolina","451.5863","050","3701150","370","1150","5908","451.586304967368","0","0","5678","2885","2793","230","114","116","17","12","5","213","102","111",0,0,3.60528097494922,0.287745429925525
"19031","66808","934","3701170","1860",Martin,"370","1170","47","1170",MARTIN,North Carolina,1195263586.37,225297.259652,1195264337.95398,"3701170",Martin County                 ,"Martin County, North Carolina","461.4939","050","3701170","370","1170","10195","461.49385127154","0","0","5435","2676","2759","4760","2367","2393","451","216","235","4309","2151","2158",0,0,42.2658165767533,4.42373712604218
"19032","66809","935","3701190","1860",Mecklenburg,"370","1190","47","1190",MECKLENBURG,North Carolina,1414714857.81,193081.436863,1414715091.59237,"3701190",Mecklenburg County            ,"Mecklenburg County, North Carolina","546.2245","050","3701190","370","1190","17374","546.224460969819","0","0","10534","5356","5178","6834","3322","3512","293","132","161","6541","3190","3351",0,0,37.6482099689191,1.68642799585588
"19033","66810","936","3701230","1860",Montgomery,"370","1230","47","1230",MONTGOMERY,North Carolina,1299237105.82,180731.24314,1299237140.05274,"3701230",Montgomery County             ,"Montgomery County, North Carolina","501.6383","050","3701230","370","1230","7649","501.638251610013","0","0","5780","2875","2905","1869","897","972","46","24","22","1823","873","950",0,0,23.8331808079488,0.60138580206563
"19034","66811","937","3701250","1860",Moore,"370","1250","47","1250",MOORE,North Carolina,2220760581.02,214675.966143,2220425489.15926,"3701250",Moore County                  ,"Moore County, North Carolina","857.4405","050","3701250","370","1250","11427","857.440454953916","0","0","8725","4312","4413","2702","1328","1374","184","91","93","2518","1237","1281",0,0,22.0355298853592,1.61022140544325
